order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,ref_num,Name Prefix,First Name,Middle Initial,Last Name,Gender,age,full_name,E Mail,Customer Since,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Discount_Percent
100462050,2021-03-26,canceled,758064.0,MATHUA5A7DBC5EB6120,2.0,2894.4,2894.4,290.0,2604.4,Mobiles & Tablets,Payaxis,Gross,44714.0,2021,Mar-2021,308356,Hon.,Adeline,Y,Heitz,F,35.0,"Heitz, Adeline",adeline.heitz@earthlink.net,4/14/2002,486-29-4777,216-576-8998,Elyria,Lorain,Elyria,OH,44036,Midwest,ayheitz,10.01934770591487
100392326,2020-12-21,refund,637647.0,MATIDR59BA510306FBE,2.0,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,Valid,65635.0,2020,Dec-2020,392862,Hon.,Del,E,Watford,M,37.0,"Watford, Del",del.watford@yahoo.co.in,5/17/2015,333-11-6914,503-445-8860,Mill City,Linn,Mill City,OR,97360,West,dewatford,0.0
100363759,2020-11-10,canceled,590047.0,SOGMAD59C0B2E516EDE,3.0,41.3,82.6,0.0,82.6,Soghaat,Easypay,Gross,61819.0,2020,Nov-2020,895250,Ms.,Avis,P,Marceau,F,50.0,"Marceau, Avis",avis.marceau@shaw.ca,7/24/2015,708-18-5549,307-828-0316,Moose,Teton,Moose,WY,83012,West,apmarceau,0.0
100375436,2020-12-07,complete,607457.0,WOFGUL59C39964CBF3B,2.0,287.6,287.6,0.0,287.6,Women's Fashion,customercredit,Net,54577.0,2020,Dec-2020,531196,Drs.,Avelina,A,Vangilder,F,71.0,"Vangilder, Avelina",avelina.vangilder@outlook.com,4/30/2016,521-99-1080,503-310-9342,Rufus,Sherman,Rufus,OR,97050,West,aavangilder,0.0
100454498,2021-03-20,complete,747229.0,OTHPCB5A7D846DB5153,6.0,100.0,500.0,0.0,500.0,Others,easypay_voucher,Net,88373.0,2021,Mar-2021,790843,Mr.,Bud,I,Santucci,M,22.0,"Santucci, Bud",bud.santucci@ntlworld.com,10/10/1998,311-35-7360,210-594-7516,Dallas,Dallas,Dallas,TX,75350,South,bisantucci,0.0
100539409,2021-07-09,received,866946.0,HASACO5A32718CC1BC7,2.0,50.0,50.0,0.0,50.0,Health & Sports,cod,Valid,110494.0,2021,Jul-2021,790910,Mr.,Ken,J,Colburn,M,71.0,"Colburn, Ken",ken.colburn@msn.com,6/30/2015,375-37-0482,314-704-1444,Newtonia,Newton,Newtonia,MO,64853,Midwest,kjcolburn,0.0
100402903,2020-12-24,order_refunded,656703.0,MEFAYB59F77D2195F14-M,2.0,64.9,64.9,0.0,64.9,Men's Fashion,cod,Valid,73696.0,2020,Dec-2020,284462,Mrs.,Jonnie,E,Hazelwood,F,73.0,"Hazelwood, Jonnie",jonnie.hazelwood@hotmail.com,10/7/2007,548-99-7781,307-377-1689,Boulder,Sublette,Boulder,WY,82923,West,jehazelwood,0.0
100464537,2021-03-29,complete,762137.0,MATINF5A61FBB8820B3,2.0,1353.9,1353.9,140.0,1213.9,Mobiles & Tablets,Easypay,Net,91132.0,2021,Mar-2021,281143,Drs.,Marcie,Z,Sunderman,F,57.0,"Sunderman, Marcie",marcie.sunderman@msn.com,8/15/2008,317-35-1885,319-851-7577,Altoona,Polk,Altoona,IA,50009,Midwest,mzsunderman,10.340497821109388
100504697,2021-04-30,canceled,813376.0,OTHPCB5ABB206FEF399,3.0,100.0,200.0,0.0,200.0,Others,Easypay,Gross,102063.0,2021,Apr-2021,473173,Mrs.,Else,O,Colyer,F,54.0,"Colyer, Else",else.colyer@hotmail.com,9/11/2004,066-02-1791,209-289-0020,Dunlap,Fresno,Dunlap,CA,93621,West,eocolyer,0.0
100445765,2021-02-17,complete,731277.0,MEFOXF5A535060ED574-S,2.0,37.5,37.5,0.0,37.5,Men's Fashion,cod,Net,219.0,2021,Feb-2021,527376,Mr.,Michael,I,Bassham,M,25.0,"Bassham, Michael",michael.bassham@hotmail.com,12/7/1987,766-04-3012,252-909-3574,Raleigh,Wake,Raleigh,NC,27614,South,mibassham,0.0
100397466,2020-12-22,canceled,646842.0,APPDAW5A0C59769189D,2.0,836.8,836.8,125.52,711.28,Appliances,Easypay,Gross,52689.0,2020,Dec-2020,420432,Ms.,Marisha,L,Broder,F,22.0,"Broder, Marisha",marisha.broder@cox.net,3/17/2004,209-84-7273,218-567-8244,Loretto,Hennepin,Loretto,MN,55595,Midwest,mlbroder,15.0
100394902,2020-12-21,complete,642118.0,MATHUA5A0C4EF0631F0,2.0,1255.1,1255.1,197.51,1057.59,Mobiles & Tablets,easypay_voucher,Net,70791.0,2020,Dec-2020,778177,Hon.,Eleonor,H,Hecht,F,44.0,"Hecht, Eleonor",eleonor.hecht@comcast.net,9/20/2014,438-99-7610,206-948-3206,Wenatchee,Chelan,Wenatchee,WA,98807,West,ehhecht,15.736594693649907
100367449,2020-11-14,canceled,595366.0,ENTECO59C11BDE42C87,2.0,1885.0,1885.0,0.0,1885.0,Entertainment,cod,Gross,63456.0,2020,Nov-2020,400673,Ms.,Cecily,M,Barney,F,18.0,"Barney, Cecily",cecily.barney@yahoo.com,7/25/2017,273-17-2124,205-926-6682,Panola,Sumter,Panola,AL,35477,South,cmbarney,0.0
100492381,2021-04-28,canceled,800906.0,OTHPCB5AB351E9BAC88,6.0,200.0,1000.0,0.0,1000.0,Others,Easypay_MA,Gross,88032.0,2021,Apr-2021,299544,Ms.,Lannie,O,Loughlin,F,61.0,"Loughlin, Lannie",lannie.loughlin@hotmail.com,6/10/2017,184-86-7700,228-856-0891,Thaxton,Pontotoc,Thaxton,MS,38871,South,loloughlin,0.0
100394923,2020-12-21,canceled,642158.0,BAGMAS59AC6FC0137BD,2.0,41.0,41.0,6.150000000000001,34.85,Beauty & Grooming,Easypay,Gross,71046.0,2020,Dec-2020,585631,Ms.,Lottie,M,Jenson,F,48.0,"Jenson, Lottie",lottie.jenson@gmail.com,2/5/1999,157-23-5911,210-572-8112,Mobeetie,Wheeler,Mobeetie,TX,79061,South,lmjenson,15.000000000000002
100452180,2021-03-17,canceled,743363.0,APPBIN5A09738A2BED0,2.0,252.8,252.8,0.0,252.8,Appliances,cod,Gross,81764.0,2021,Mar-2021,632960,Hon.,Evelyne,O,Gailey,F,23.0,"Gailey, Evelyne",evelyne.gailey@yahoo.com,7/2/2016,765-27-5037,314-387-4987,Westboro,Atchison,Westboro,MO,64498,Midwest,eogailey,0.0
100360189,2020-10-28,order_refunded,584383.0,MATBIG59AC9133D3D2A,2.0,85.0,85.0,0.0,85.0,Mobiles & Tablets,cod,Valid,46639.0,2020,Oct-2020,269010,Prof.,Shayne,H,Pogue,M,48.0,"Pogue, Shayne",shayne.pogue@yahoo.com,2/16/2012,724-28-1155,503-849-7098,Elgin,Union,Elgin,OR,97827,West,shpogue,0.0
100518116,2021-06-06,complete,834462.0,HASQAR5A53693BDD568,6.0,59.5,297.5,151.195,146.305,Health & Sports,jazzvoucher,Net,105966.0,2021,Jun-2021,597843,Ms.,Deloras,Y,Bannon,F,63.0,"Bannon, Deloras",deloras.bannon@yahoo.com,1/30/2014,009-94-9140,240-534-8785,Willards,Wicomico,Willards,MD,21874,South,dybannon,50.8218487394958
100398648,2020-12-23,order_refunded,648931.0,MEFBNB59FC7507001A7-L,3.0,44.9,89.8,0.0,89.8,Men's Fashion,cod,Valid,72346.0,2020,Dec-2020,180639,Mr.,Winford,N,Staab,M,63.0,"Staab, Winford",winford.staab@yahoo.com,2/4/2003,297-15-4848,316-377-7212,Towanda,Butler,Towanda,KS,67144,Midwest,wnstaab,0.0
100407437,2020-12-25,canceled,664785.0,COMLOG59D5F5AA14A69,2.0,199.8,199.8,29.97,169.83,Computing,Easypay,Gross,38671.0,2020,Dec-2020,439649,Mr.,Clarence,T,Deatherage,M,44.0,"Deatherage, Clarence",clarence.deatherage@yahoo.ca,10/29/1994,401-73-7128,209-393-1288,Santa Barbara,Santa Barbara,Santa Barbara,CA,93111,West,ctdeatherage,15.0
100422823,2020-12-28,complete,690930.0,ENTORI5A149478A8FF1,2.0,1875.0,1875.0,322.77,1552.23,Entertainment,Easypay_MA,Net,72114.0,2020,Dec-2020,228748,Hon.,Roman,X,Shears,M,48.0,"Shears, Roman",roman.shears@bellsouth.net,7/6/2005,181-86-7405,385-848-2328,Spring City,Sanpete,Spring City,UT,84662,West,rxshears,17.214399999999998
100396446,2020-12-22,canceled,645015.0,ENTVIZ59FAAC68364C2,2.0,2944.9,2944.9,0.0,2944.9,Entertainment,cod,Gross,71594.0,2020,Dec-2020,848029,Dr.,Timothy,O,Sholes,M,27.0,"Sholes, Timothy",timothy.sholes@hotmail.com,10/17/2013,103-02-3889,210-918-9394,Wichita Falls,Wichita,Wichita Falls,TX,76306,South,tosholes,0.0
100560784,2021-09-19,canceled,902335.0,HALHOM5ACF028D5E2A3,11.0,36.3,363.0,0.0,363.0,Home & Living,bankalfalah,Gross,54259.0,2021,Sep-2021,318542,Mr.,Juan,Y,Jan,M,70.0,"Jan, Juan",juan.jan@sbcglobal.net,6/5/2017,360-08-2942,605-873-0872,Crooks,Minnehaha,Crooks,SD,57020,Midwest,jyjan,0.0
100451009,2021-03-13,order_refunded,740435.0,ENTORI5A264AFB00019,2.0,4895.5,4895.5,0.0,4895.5,Entertainment,cod,Valid,44619.0,2021,Mar-2021,359711,Mrs.,Sherlyn,W,Divito,F,75.0,"Divito, Sherlyn",sherlyn.divito@outlook.com,3/27/1987,094-02-6495,239-445-0212,Crawfordville,Wakulla,Crawfordville,FL,32327,South,swdivito,0.0
100469230,2021-04-03,received,768882.0,HASQAR5A7C50ABEE0A8,2.0,19.9,19.9,0.0,19.9,Health & Sports,cod,Valid,36000.0,2021,Apr-2021,527975,Ms.,Afton,C,Sammons,F,49.0,"Sammons, Afton",afton.sammons@hotmail.com,12/9/2009,644-29-1461,216-807-2429,Graysville,Monroe,Graysville,OH,45734,Midwest,acsammons,0.0
100391808,2020-12-21,complete,636812.0,MATINF59BB98EEA8AA6,2.0,680.0,680.0,68.0,612.0,Mobiles & Tablets,easypay_voucher,Net,70161.0,2020,Dec-2020,255261,Hon.,Marty,A,Esterly,M,31.0,"Esterly, Marty",marty.esterly@yahoo.com,2/22/2010,004-13-6516,215-572-3109,Jersey Shore,Lycoming,Jersey Shore,PA,17740,Northeast,maesterly,10.0
100421697,2020-12-28,received,688680.0,WOFALK5A12AD1EEE1DD,2.0,135.0,135.0,0.0,135.0,Women's Fashion,cod,Valid,79439.0,2020,Dec-2020,264400,Ms.,Dalia,T,Arrey,F,19.0,"Arrey, Dalia",dalia.arrey@gmail.com,8/14/2012,051-02-3297,239-397-6871,Saint Petersburg,Pinellas,Saint Petersburg,FL,33728,South,dtarrey,0.0
100411282,2020-12-26,received,671687.0,HALDAY5A0C635445E42,3.0,11.6,23.2,4.64,18.56,Home & Living,Easypay,Valid,72469.0,2020,Dec-2020,901450,Ms.,Jay,Q,Eudy,F,55.0,"Eudy, Jay",jay.eudy@shaw.ca,11/17/2013,043-15-7699,270-891-8506,Cromona,Letcher,Cromona,KY,41810,South,jqeudy,20.0
100405530,2020-12-24,complete,661297.0,MATSAM5A0BFFEEED718,2.0,1400.0,1400.0,203.0,1197.0,Mobiles & Tablets,easypay_voucher,Net,74511.0,2020,Dec-2020,814812,Drs.,Tyler,O,Lanigan,F,19.0,"Lanigan, Tyler",tyler.lanigan@sbcglobal.net,8/14/2002,600-99-9553,316-573-5851,Wichita,Sedgwick,Wichita,KS,67216,Midwest,tolanigan,14.499999999999998
100368032,2020-11-15,canceled,596251.0,DOV59D62CD7D013F,5.0,37.0,148.0,29.6,118.4,Superstore,Payaxis,Gross,33784.0,2020,Nov-2020,845514,Prof.,Antione,J,Langford,M,43.0,"Langford, Antione",antione.langford@gmail.com,7/27/2005,527-99-1454,216-858-9917,Ottoville,Putnam,Ottoville,OH,45876,Midwest,ajlangford,20.0
100524744,2021-06-12,received,843291.0,APPSOG5AA10EDE6203D,2.0,623.7,623.7,0.0,623.7,Appliances,Easypay,Valid,84958.0,2021,Jun-2021,335844,Ms.,Jenifer,Y,Daugherty,F,54.0,"Daugherty, Jenifer",jenifer.daugherty@bellsouth.net,5/8/2016,269-17-5498,252-324-7743,Raleigh,Wake,Raleigh,NC,27614,South,jydaugherty,0.0
100452759,2021-03-19,complete,744933.0,MEFBNB5A58A8D89E0F6-M,11.0,53.9,539.0,0.0,539.0,Men's Fashion,cod,Net,87652.0,2021,Mar-2021,823214,Mr.,Joe,V,Aker,M,42.0,"Aker, Joe",joe.aker@gmail.com,5/5/2014,576-99-9631,262-954-0663,Pembine,Marinette,Pembine,WI,54156,Midwest,jvaker,0.0
100517685,2021-06-04,received,833770.0,WOFJAC5ABCBF7AC89D6-42,2.0,28.0,28.0,0.0,28.0,Women's Fashion,cod,Valid,106229.0,2021,Jun-2021,416645,Dr.,Scot,T,Sessoms,M,52.0,"Sessoms, Scot",scot.sessoms@gmail.com,3/22/2014,732-28-7958,216-326-4703,Edon,Williams,Edon,OH,43518,Midwest,stsessoms,0.0
100528777,2021-06-17,received,849080.0,COMHP5A7C585399BA5,3.0,410.5,821.0,197.04,623.96,Computing,Payaxis,Valid,92573.0,2021,Jun-2021,247164,Mr.,Norris,I,Slack,M,24.0,"Slack, Norris",norris.slack@yahoo.ca,4/1/2011,385-37-0772,316-293-2531,Dresden,Decatur,Dresden,KS,67635,Midwest,nislack,24.0
100547644,2021-08-06,received,880428.0,GET5AB8D4E70AF3E,2.0,50.0,50.0,0.0,50.0,Superstore,cod,Valid,111179.0,2021,Aug-2021,883973,Drs.,Delora,A,Hurwitz,F,19.0,"Hurwitz, Delora",delora.hurwitz@yahoo.com,12/19/2005,222-11-1088,701-841-9025,Burlington,Ward,Burlington,ND,58722,Midwest,dahurwitz,0.0
100369761,2020-11-20,canceled,598808.0,OTHYAY59E0CBBD9696E,2.0,500.0,500.0,0.0,500.0,Others,Easypay_MA,Gross,64219.0,2020,Nov-2020,463492,Hon.,Alethia,D,Mclelland,F,52.0,"Mclelland, Alethia",alethia.mclelland@rediffmail.com,1/30/2017,369-39-6174,229-856-6968,Trion,Chattooga,Trion,GA,30753,South,admclelland,0.0
100488844,2021-04-27,complete,796941.0,BAGLOR5A12C5B831E9C,21.0,24.7,494.0,243.04000000000005,250.95999999999995,Beauty & Grooming,Easypay,Net,9510.0,2021,Apr-2021,499153,Mr.,Ned,E,Nally,M,59.0,"Nally, Ned",ned.nally@yahoo.ca,1/16/2010,239-99-1980,218-472-9253,Buckman,Morrison,Buckman,MN,56317,Midwest,nenally,49.198380566801625
100484212,2021-04-18,canceled,789339.0,MATINF5A82CE2F20D8F,3.0,1368.9,2737.8,273.78,2464.0200000000004,Mobiles & Tablets,Easypay,Gross,96667.0,2021,Apr-2021,322579,Ms.,Fredricka,N,Rolland,F,20.0,"Rolland, Fredricka",fredricka.rolland@yahoo.com,11/9/2012,153-23-3152,216-527-5658,Stockport,Morgan,Stockport,OH,43787,Midwest,fnrolland,10.0
100559121,2021-09-16,received,899803.0,APPDAW59FEF7BA4731C,2.0,1374.5,1374.5,225.00000000000003,1149.5,Appliances,bankalfalah,Valid,44619.0,2021,Sep-2021,359711,Mrs.,Sherlyn,W,Divito,F,75.0,"Divito, Sherlyn",sherlyn.divito@outlook.com,3/27/1987,094-02-6495,239-445-0212,Crawfordville,Wakulla,Crawfordville,FL,32327,South,swdivito,16.36958894143325
100501094,2021-04-30,canceled,809615.0,OTHPCB5AB351EC2A381,6.0,100.0,500.0,0.0,500.0,Others,Easypay,Gross,100640.0,2021,Apr-2021,833062,Hon.,Christopher,O,Nolette,M,44.0,"Nolette, Christopher",christopher.nolette@yahoo.ca,5/5/2009,121-98-0236,701-563-7016,Devils Lake,Ramsey,Devils Lake,ND,58301,Midwest,conolette,0.0
100357528,2020-10-16,cod,579934.0,MEFHAS59B626A42426A-M,2.0,59.9,59.9,0.0,59.9,Men's Fashion,cod,Valid,31025.0,2020,Oct-2020,466146,Hon.,Prudence,W,Younger,F,62.0,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0.0
100473273,2021-04-09,complete,775003.0,HALTOP5A6FF8354A20A,2.0,35.0,35.0,0.0,35.0,Home & Living,cod,Net,80957.0,2021,Apr-2021,438050,Mr.,Jae,H,Halpern,M,24.0,"Halpern, Jae",jae.halpern@ntlworld.com,9/4/2013,322-11-9671,270-785-7063,Mouthcard,Pike,Mouthcard,KY,41548,South,jhhalpern,0.0
100410099,2020-12-26,complete,669628.0,BAGBER59DDB8237F6D4,2.0,19.4,19.4,0.0,19.4,Beauty & Grooming,cod,Net,75978.0,2020,Dec-2020,807361,Hon.,Maurice,N,Field,F,70.0,"Field, Maurice",maurice.field@gmail.com,11/5/2016,637-29-1802,212-942-9590,Hornell,Steuben,Hornell,NY,14843,Northeast,mnfield,0.0
100423671,2020-12-28,complete,692351.0,MATSAM59DB75ADB2F80,2.0,1369.8,1369.8,210.99,1158.81,Mobiles & Tablets,easypay_voucher,Net,79974.0,2020,Dec-2020,891137,Hon.,Howard,Q,Rhem,M,26.0,"Rhem, Howard",howard.rhem@gmail.com,12/13/2005,754-07-3157,210-626-0258,Lipan,Hood,Lipan,TX,76462,South,hqrhem,15.402978537012704
100555642,2021-09-08,received,893858.0,HASKY5B0BD2C4A1C9E,3.0,99.5,199.0,40.00000000000001,159.0,Health & Sports,customercredit,Valid,93881.0,2021,Sep-2021,897749,Ms.,Aurore,Z,Windley,F,55.0,"Windley, Aurore",aurore.windley@yahoo.com,3/11/2013,011-94-4197,270-869-5578,Louisville,Jefferson,Louisville,KY,40242,South,azwindley,20.100502512562816
100460351,2021-03-24,complete,755511.0,MEFKAR5A7C13CDBC11D-XS,2.0,33.0,33.0,0.0,33.0,Men's Fashion,bankalfalah,Net,89887.0,2021,Mar-2021,890985,Mrs.,Kathryne,G,Hennessy,F,24.0,"Hennessy, Kathryne",kathryne.hennessy@gmail.com,8/7/2015,730-28-0056,240-480-3644,Clarksville,Howard,Clarksville,MD,21029,South,kghennessy,0.0
100436201,2021-01-13,complete,714087.0,BAGMAS59C22259A6420,2.0,144.9,144.9,0.0,144.9,Beauty & Grooming,cod,Net,71709.0,2021,Jan-2021,367098,Ms.,Winnifred,U,Sasse,F,64.0,"Sasse, Winnifred",winnifred.sasse@apple.com,2/4/2007,244-99-6872,239-604-4928,Seminole,Seminole,Seminole,FL,34646,South,wusasse,0.0
100538671,2021-07-06,canceled,865647.0,WOFKHA5AA8FB1B2516A,2.0,171.0,171.0,0.0,171.0,Women's Fashion,cod,Gross,104191.0,2021,Jul-2021,868319,Drs.,Lynna,T,Cobbs,F,22.0,"Cobbs, Lynna",lynna.cobbs@rediffmail.com,3/30/2005,758-12-1902,201-393-2519,Newark,Essex,Newark,NJ,7184,Northeast,ltcobbs,0.0
100378506,2020-12-14,canceled,612430.0,MATINF59BAB34F3C628,3.0,1387.9,2775.8,0.0,2775.8,Mobiles & Tablets,cod,Gross,62034.0,2020,Dec-2020,967723,Dr.,Shon,W,Garnett,M,74.0,"Garnett, Shon",shon.garnett@microsoft.com,10/7/2008,520-61-7081,231-569-3615,Sherwood,Branch,Sherwood,MI,49089,Midwest,swgarnett,0.0
100540599,2021-07-11,canceled,868966.0,CLE5B07E0B986BDB,11.0,3.7,37.0,0.0,37.0,Superstore,bankalfalah,Gross,75939.0,2021,Jul-2021,541574,Mr.,Leigh,F,Ruch,M,67.0,"Ruch, Leigh",leigh.ruch@apple.com,12/2/2016,229-99-8000,803-559-3498,Mc Cormick,McCormick,Mc Cormick,SC,29899,South,lfruch,0.0
100419526,2020-12-27,canceled,684281.0,ENTNOB5A14947A21475,2.0,1583.3,1583.3,158.33,1424.97,Entertainment,easypay_voucher,Gross,67567.0,2020,Dec-2020,719229,Drs.,Lory,U,Freudenburg,F,29.0,"Freudenburg, Lory",lory.freudenburg@yahoo.com,5/31/2013,079-02-8115,314-366-2143,McKittrick,McKittrick,McKittrick,MO,65056,Midwest,lufreudenburg,10.0
100559504,2021-09-16,canceled,900395.0,WOFGUL5A8C712255E78,4.0,256.0,768.0,275.92800000000005,492.072,Women's Fashion,bankalfalah,Gross,7786.0,2021,Sep-2021,909793,Hon.,Melissa,X,Holderman,F,72.0,"Holderman, Melissa",melissa.holderman@aol.com,11/29/2003,010-94-8161,304-632-6205,Ghent,Raleigh,Ghent,WV,25843,South,mxholderman,35.928125
100363166,2020-11-07,complete,588819.0,WOFDIN59D36EAEAE49C,2.0,94.5,94.5,9.45,85.05,Women's Fashion,cod,Net,62165.0,2020,Nov-2020,822807,Hon.,Blair,T,Hyden,M,50.0,"Hyden, Blair",blair.hyden@aol.com,9/7/1997,050-02-0992,225-784-0697,Gretna,Jefferson,Gretna,LA,70054,South,bthyden,10.0
100368052,2020-11-15,received,596321.0,LIF59D62CE49B2A2,5.0,20.0,80.0,16.0,64.0,Superstore,Payaxis,Valid,44830.0,2020,Nov-2020,805628,Mr.,Saul,A,Hohn,M,45.0,"Hohn, Saul",saul.hohn@bp.com,3/31/2017,691-18-2163,216-894-7962,Republic,Seneca,Republic,OH,44867,Midwest,sahohn,20.0
100548305,2021-08-08,received,881447.0,HALMAN5AFD5197EF8AE,2.0,47.0,47.0,0.0,47.0,Home & Living,cod,Valid,104558.0,2021,Aug-2021,593998,Mr.,Hilton,A,Lattimore,M,22.0,"Lattimore, Hilton",hilton.lattimore@aol.com,9/5/2013,707-18-2187,239-690-8223,Pensacola,Escambia,Pensacola,FL,32597,South,halattimore,0.0
100431796,2021-01-03,complete,705934.0,MATIDR59BA510306FBE,2.0,670.0,670.0,100.0,570.0,Mobiles & Tablets,Easypay,Net,78148.0,2021,Jan-2021,171648,Mr.,Ralph,F,Pool,M,51.0,"Pool, Ralph",ralph.pool@rediffmail.com,9/9/1987,079-02-2113,215-462-5211,Excelsior,Northumberland,Excelsior,PA,17825,Northeast,rfpool,14.925373134328357
100370479,2020-11-21,canceled,599670.0,OTHYAY59E0CBBA8681A,2.0,300.0,300.0,0.0,300.0,Others,Payaxis,Gross,64187.0,2020,Nov-2020,317088,Mr.,Colton,D,Blewett,M,33.0,"Blewett, Colton",colton.blewett@yahoo.com,3/21/2001,519-87-3750,203-606-2626,Norwalk,Fairfield,Norwalk,CT,6859,Northeast,cdblewett,0.0
100482961,2021-04-17,canceled,787691.0,COMDEL5A9681E3B7F4D,2.0,7500.0,7500.0,849.9999999999999,6650.0,Computing,Payaxis,Gross,94465.0,2021,Apr-2021,293325,Ms.,Sunshine,Y,Southwood,F,45.0,"Southwood, Sunshine",sunshine.southwood@btinternet.com,4/1/2005,716-18-2317,319-366-6345,Denver,Bremer,Denver,IA,50622,Midwest,sysouthwood,11.333333333333332
100377333,2020-12-13,complete,610594.0,KNO59D64DAF36939,5.0,2.7,10.8,2.16,8.64,Superstore,Payaxis,Net,26574.0,2020,Dec-2020,586749,Mr.,Julio,Q,Carraway,M,36.0,"Carraway, Julio",julio.carraway@aol.com,6/19/2010,758-12-8063,339-513-8363,Lunenburg,Worcester,Lunenburg,MA,1462,Northeast,jqcarraway,20.0
100522098,2021-06-09,received,839663.0,MATINF5AE312CA33899,2.0,1385.4,1385.4,147.436,1237.9640000000002,Mobiles & Tablets,jazzvoucher,Valid,92643.0,2021,Jun-2021,836241,Ms.,Lois,E,Ellzey,F,58.0,"Ellzey, Lois",lois.ellzey@gmail.com,6/12/2015,166-86-2884,240-855-3723,Ridgely,Caroline,Ridgely,MD,21684,South,leellzey,10.642125018045329
100443761,2021-02-07,canceled,727341.0,MEFDEA59D36DD59ADAA,11.0,19.9,199.0,0.0,199.0,Men's Fashion,Easypay,Gross,50318.0,2021,Feb-2021,901036,Mr.,Ulysses,Z,Kissinger,M,50.0,"Kissinger, Ulysses",ulysses.kissinger@gmail.com,12/27/2016,242-99-1896,308-316-0056,Lincoln,Lancaster,Lincoln,NE,68522,Midwest,uzkissinger,0.0
100375997,2020-12-10,canceled,608418.0,SOGREH59C0C60738057,3.0,21.9,43.8,0.0,43.8,Soghaat,Easypay,Gross,61377.0,2020,Dec-2020,122708,Mr.,Blake,H,Fiore,M,59.0,"Fiore, Blake",blake.fiore@hotmail.com,7/23/2016,235-57-2328,210-736-6484,Livingston,Polk,Livingston,TX,77351,South,bhfiore,0.0
100361398,2020-11-03,order_refunded,586332.0,BAGKUR59AC794887A78,2.0,24.9,24.9,0.0,24.9,Beauty & Grooming,cod,Valid,61918.0,2020,Nov-2020,448230,Mrs.,Marina,P,Kellison,F,48.0,"Kellison, Marina",marina.kellison@msn.com,11/18/1988,219-89-0202,229-625-9669,Augusta,Richmond,Augusta,GA,30919,South,mpkellison,0.0
100445851,2021-02-18,order_refunded,731424.0,MEFOXF5A5350667430D-L,2.0,39.9,39.9,0.0,39.9,Men's Fashion,cod,Valid,72527.0,2021,Feb-2021,823496,Prof.,Forest,W,Wainwright,M,62.0,"Wainwright, Forest",forest.wainwright@gmail.com,7/1/2017,225-99-9958,480-809-4770,Peridot,Gila,Peridot,AZ,85542,West,fwwainwright,0.0
100420804,2020-12-27,canceled,686781.0,BAGBOL5A0D674E76603,3.0,21.3,42.6,8.52,34.08,Beauty & Grooming,Easypay,Gross,58174.0,2020,Dec-2020,882053,Ms.,Shaneka,D,Carney,F,22.0,"Carney, Shaneka",shaneka.carney@aol.com,6/8/1994,526-99-8107,217-867-6609,Cave In Rock,Hardin,Cave In Rock,IL,62919,Midwest,sdcarney,20.0
100525093,2021-06-12,received,843800.0,APPORI5AEAA82961390,2.0,1107.7,1107.7,122.44300000000004,985.257,Appliances,jazzvoucher,Valid,29826.0,2021,Jun-2021,844634,Drs.,Eun,U,Sylvestre,F,26.0,"Sylvestre, Eun",eun.sylvestre@yahoo.com,7/6/2017,668-48-7782,239-619-4172,Hialeah,Miami-Dade,Hialeah,FL,33016,South,eusylvestre,11.05380518190846
100403166,2020-12-24,order_refunded,657152.0,ENTECO5A0C158C3DC13,2.0,1895.8,1895.8,234.58000000000004,1661.2199999999998,Entertainment,easypay_voucher,Valid,71988.0,2020,Dec-2020,278136,Mrs.,Aileen,J,Cusack,F,35.0,"Cusack, Aileen",aileen.cusack@yahoo.co.uk,6/7/2014,101-02-0427,209-524-7095,Beaumont,Riverside,Beaumont,CA,92223,West,ajcusack,12.37366810845026
100365716,2020-11-12,complete,592806.0,MATOPP59D1F6DC12873,3.0,1515.5,3031.0,900.0,2131.0,Mobiles & Tablets,Payaxis,Net,54370.0,2020,Nov-2020,623923,Hon.,Aleida,A,Apperson,F,61.0,"Apperson, Aleida",aleida.apperson@yahoo.com,8/5/2010,709-18-7629,314-869-2980,Saint Joseph,Buchanan,Saint Joseph,MO,64502,Midwest,aaapperson,29.69317057076872
100516838,2021-05-31,canceled,832232.0,MATQMO5ACCB4800D5E4,2.0,1250.0,1250.0,0.0,1250.0,Mobiles & Tablets,cod,Gross,105937.0,2021,May-2021,506995,Mrs.,Vasiliki,S,Perkinson,F,20.0,"Perkinson, Vasiliki",vasiliki.perkinson@ibm.com,3/18/1998,425-99-7675,216-396-5261,Warren,Trumbull,Warren,OH,44481,Midwest,vsperkinson,0.0
100396484,2020-12-22,complete,645058.0,MATSAM5A0BFFEF4DA20,3.0,1400.0,2800.0,560.0,2240.0,Mobiles & Tablets,Easypay,Net,56417.0,2020,Dec-2020,831769,Ms.,Amee,E,Rogers,F,31.0,"Rogers, Amee",amee.rogers@gmail.com,10/6/2010,574-61-5417,802-435-9860,Rochester,Windsor,Rochester,VT,5767,Northeast,aerogers,20.0
